PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
9038,LAR,9.0,Matthew,Stafford,QB,Active,"6'3""",220,1988-02-07T00:00:00,Georgia,10,QB,True,OFF,Matthew Stafford,35.0,15th Season,"February 7, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9038.png,10.0,WAS,15,M.Stafford,111.8,Scrambled,Scrambled,0.0,0.0,LAR,DET,2009.0,0.0,0.0,False,6,3,22,21.0,Scrambled,4092.0,302749.0,ade43b1a-0601-4672-83b6-d246bc066a19,5132.0,5971.0,323205.0,29949.0,11316.0,6654.0,323205.0,9265.0,Scrambled,Scrambled,,Scrambled,Matthew Stafford,Matthew Stafford,Matthew Stafford,0.0,Scrambled,Scrambled,False,4910.0,4092.0,23.0,32.0,32,323205.0,Matthew Stafford,8274141.0,http://cdn.usatsimg.com/api/download/?imageID=21358671,http://cdn.usatsimg.com/api/download/?imageID=21367072,2023-09-06T20:26:46,2023-09-08T01:16:49
9162,CAR,44.0,JJ,Jansen,LS,Active,"6'2""",235,1986-01-20T00:00:00,Notre Dame,11,LS,True,ST,JJ Jansen,37.0,16th Season,"January 20, 1986",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9162.png,7.0,ATL,15,J.Jansen,,Scrambled,Scrambled,0.0,,CAR,GB,2008.0,,,True,6,2,6,14.0,Scrambled,,300240.0,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,,7078.0,267458.0,7699.0,7145.0,,267458.0,9585.0,Scrambled,Scrambled,,Scrambled,,JJ Jansen,,,Scrambled,Scrambled,False,,,,5.0,5,,,8252828.0,http://cdn.usatsimg.com/api/download/?imageID=21378196,http://cdn.usatsimg.com/api/download/?imageID=21378195,2023-09-09T09:56:15,2023-09-09T09:56:10
9196,,,Malcolm,Jenkins,SS,Inactive,"6'0""",204,1987-12-20T00:00:00,Ohio State,7,DB,False,DEF,Malcolm Jenkins,36.0,14th Season,"December 20, 1987",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9196.png,,HOU,0,M.Jenkins,,Scrambled,Scrambled,,,,NO,2009.0,0.0,7.0,False,6,0,13,,Scrambled,,300757.0,0a4c5237-08a4-41d5-873d-18f70c025149,5217.0,6086.0,296911.0,22993.0,10266.0,,,9278.0,Scrambled,Scrambled,,Scrambled,,Malcolm Jenkins,Malcolm Jenkins,,Scrambled,Scrambled,False,,,,,0,,,8252437.0,http://cdn.usatsimg.com/api/download/?imageID=17327115,http://cdn.usatsimg.com/api/download/?imageID=17327131,2021-12-09T15:09:47,2021-12-09T15:11:18
9201,NYJ,5.0,Thomas,Morstead,P,Active,"6'4""",225,1986-03-08T00:00:00,Southern Methodist,10,P,True,ST,Thomas Morstead,37.0,15th Season,"March 8, 1986",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9201.png,7.0,MIA,15,T.Morstead,,Scrambled,Scrambled,0.0,137.0,NYJ,NO,2009.0,2.0,112.0,False,6,4,5,3.0,Scrambled,,302831.0,e5371625-0c83-4f1f-9252-c7e0b6bc616e,,6301.0,286840.0,21983.0,11450.0,,286840.0,9428.0,Scrambled,Scrambled,,Scrambled,,Thomas Morstead,,,Scrambled,Scrambled,False,,,,24.0,24,,,8314355.0,http://cdn.usatsimg.com/api/download/?imageID=21319810,http://cdn.usatsimg.com/api/download/?imageID=21319808,2023-09-01T09:46:43,2023-09-01T09:46:39
9902,,,Chase,Daniel,QB,Inactive,"6'0""",229,1986-10-07T00:00:00,Missouri,7,QB,False,OFF,Chase Daniel,37.0,14th Season,"October 7, 1986",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9902.png,,JAX,0,C.Daniel,519.7,Scrambled,Scrambled,,,,WAS,2009.0,,,True,6,0,16,20.0,Scrambled,,302669.0,0045a36c-f464-49e0-a25a-9210edc94bc1,5170.0,6162.0,300101.0,24051.0,11357.0,8803.0,300101.0,9678.0,Scrambled,Scrambled,,Scrambled,Chase Daniel,Chase Daniel,Chase Daniel,,Scrambled,Scrambled,False,,,,,0,300101.0,Chase Daniel,8274636.0,http://cdn.usatsimg.com/api/download/?imageID=18999862,http://cdn.usatsimg.com/api/download/?imageID=19002438,2022-09-07T14:32:00,2022-09-07T21:28:14
9906,,,Danny,Amendola,WR,Inactive,"5'11""",185,1985-11-02T00:00:00,Texas Tech,7,WR,False,OFF,Danny Amendola,38.0,14th Season,"November 2, 1985",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9906.png,,TEN,0,D.Amendola,,Scrambled,Scrambled,,,,DAL,2008.0,,,True,5,11,7,16.0,Scrambled,,301149.0,973bfe3c-6d0d-4130-a79c-f860650b1da6,4991.0,5813.0,263758.0,17433.0,10588.0,8117.0,263758.0,9037.0,Scrambled,Scrambled,,Scrambled,Danny Amendola,Danny Amendola,Danny Amendola,,Scrambled,Scrambled,False,,,,,0,263758.0,Danny Amendola,8275921.0,http://cdn.usatsimg.com/api/download/?imageID=16811491,http://cdn.usatsimg.com/api/download/?imageID=16848386,2021-09-23T20:53:05,2021-09-28T19:47:52
10067,,,Brett,Kern,P,Inactive,"6'2""",214,1986-02-17T00:00:00,Toledo,11,P,False,ST,Brett Kern,37.0,16th Season,"February 17, 1986",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10067.png,,KC,0,B.Kern,,Scrambled,Scrambled,,,,DEN,2008.0,,,True,6,2,2,1.0,Scrambled,,302814.0,9aec0e35-cef7-4093-8de6-49868ca8644b,,6315.0,248214.0,17520.0,10590.0,,248214.0,9070.0,Scrambled,Scrambled,,Scrambled,,Brett Kern,,,Scrambled,Scrambled,False,,,,,0,,,8309502.0,http://cdn.usatsimg.com/api/download/?imageID=16655574,http://cdn.usatsimg.com/api/download/?imageID=16663615,2021-08-30T19:23:50,2021-09-01T08:45:39
10333,NYG,,Graham,Gano,K,Injured Reserve,"6'2""",202,1987-04-09T00:00:00,Florida State,7,K,True,ST,Graham Gano,36.0,14th Season,"April 9, 1987",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10333.png,13.0,GB,14,G.Gano,146.6,Scrambled,Scrambled,,,NYG,BAL,2009.0,,,True,6,2,12,11.0,Scrambled,3410.0,300718.0,63f8a401-f308-4463-9d0b-4335b98da682,5468.0,6045.0,296451.0,21835.0,10320.0,10744.0,296451.0,9526.0,Scrambled,Scrambled,2023-11-01T00:00:00,Scrambled,Graham Gano,Graham Gano,Graham Gano,1.0,Scrambled,Scrambled,True,3410.0,3410.0,,23.0,23,,,8251085.0,,,,
10974,,,Rob,Gronkowski,TE,Inactive,"6'6""",265,1989-05-14T00:00:00,Arizona,6,TE,False,OFF,Rob Gronkowski,34.0,12th Season,"May 14, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10974.png,,LAR,0,R.Gronkowski,,Scrambled,Scrambled,,,,NE,2010.0,1.0,29.0,False,6,6,14,20.0,Scrambled,,301327.0,2142a164-48ad-47d6-bb27-0bc58c6b2e62,5729.0,6443.0,381091.0,35040.0,9032.0,11460.0,381091.0,24017.0,Scrambled,Scrambled,,Scrambled,Rob Gronkowski,Rob Gronkowski,Rob Gronkowski,,Scrambled,Scrambled,False,,,,,0,381091.0,Rob Gronkowski,8257112.0,http://cdn.usatsimg.com/api/download/?imageID=16650809,http://cdn.usatsimg.com/api/download/?imageID=16650806,2021-08-29T19:36:51,2021-08-29T19:36:47
10978,,,Devin,McCourty,DB,Inactive,"5'10""",195,1987-08-13T00:00:00,Rutgers,7,DB,False,DEF,Devin McCourty,36.0,14th Season,"August 13, 1987",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10978.png,,BUF,0,D.McCourty,,Scrambled,Scrambled,,,,NE,2010.0,0.0,18.0,False,5,10,4,,Scrambled,,302936.0,88d2dbf4-3b9f-43ea-bac6-a8722cb24f43,5824.0,6621.0,300592.0,21881.0,9056.0,,300592.0,24002.0,Scrambled,Scrambled,,Scrambled,,Devin McCourty,Devin McCourty,,Scrambled,Scrambled,False,,,,,0,,,8254572.0,http://cdn.usatsimg.com/api/download/?imageID=16635723,http://cdn.usatsimg.com/api/download/?imageID=16650786,2021-08-27T18:29:11,2021-08-29T19:34:17
11008,TEN,46.0,Morgan,Cox,LS,Active,"6'4""",233,1986-04-26T00:00:00,Tennessee,7,LS,True,ST,Morgan Cox,37.0,14th Season,"April 26, 1986",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11008.png,7.0,MIA,14,M.Cox,,Scrambled,Scrambled,0.0,,TEN,BAL,2010.0,,,True,6,4,5,10.0,Scrambled,,300214.0,513df09d-7d3a-44a8-873c-34f2fe46326b,,7075.0,334132.0,35677.0,12539.0,,334132.0,24362.0,Scrambled,Scrambled,,Scrambled,,Morgan Cox,,,Scrambled,Scrambled,False,,,,34.0,34,,,8275032.0,http://cdn.usatsimg.com/api/download/?imageID=21305737,http://cdn.usatsimg.com/api/download/?imageID=21322440,2023-08-30T13:51:43,2023-09-01T16:08:40
11023,,,Carlos,Dunlap,DE,Inactive,"6'6""",277,1989-02-28T00:00:00,Florida,7,DL,False,DEF,Carlos Dunlap,34.0,14th Season,"February 28, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11023.png,,PHI,0,C.Dunlap,,Scrambled,Scrambled,,,,CIN,2010.0,1.0,37.0,False,6,6,21,,Scrambled,,301676.0,e79d8a12-4ec0-46d3-ae42-384f16deebed,,6570.0,396374.0,35199.0,7983.0,,,24029.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8298775.0,http://cdn.usatsimg.com/api/download/?imageID=17066845,http://cdn.usatsimg.com/api/download/?imageID=17066846,2021-10-31T11:35:38,2021-10-31T11:35:45
11043,,,Joe,Haden,CB,Inactive,"5'11""",195,1989-04-14T00:00:00,Florida,6,DB,False,DEF,Joe Haden,34.0,13th Season,"April 14, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11043.png,,MIA,0,J.Haden,,Scrambled,Scrambled,,,,CLE,2010.0,0.0,3.0,False,5,11,5,,Scrambled,,300412.0,3ec2ad5e-f4e0-474a-98a9-0bde4ff5aab9,5631.0,6617.0,380747.0,33240.0,4875.0,,,23982.0,Scrambled,Scrambled,,Scrambled,,Joe Haden,Joe Haden,,Scrambled,Scrambled,False,,,,,0,,,8306644.0,http://cdn.usatsimg.com/api/download/?imageID=9539120,http://cdn.usatsimg.com/api/download/?imageID=10835672,2016-09-13T21:33:59,2018-05-14T09:09:15
11047,,,Colt,McCoy,QB,Inactive,"6'1""",212,1986-09-05T00:00:00,Texas,7,QB,False,OFF,Colt McCoy,37.0,14th Season,"September 5, 1986",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11047.png,,WAS,0,C.McCoy,357.4,Scrambled,Scrambled,,,,CLE,2010.0,1.0,58.0,False,6,1,22,21.0,Scrambled,,302696.0,3699dfd9-d437-43f7-b674-adbb31e7e64b,5699.0,6444.0,306296.0,23440.0,11328.0,11500.0,306296.0,24060.0,Scrambled,Scrambled,,Scrambled,Colt McCoy,Colt McCoy,Colt McCoy,,Scrambled,Scrambled,False,,,,,0,306296.0,Colt McCoy,8274203.0,http://cdn.usatsimg.com/api/download/?imageID=19935236,http://cdn.usatsimg.com/api/download/?imageID=19935235,2023-02-06T19:37:53,2023-02-06T19:37:50
11056,,,Antonio,Brown,WR,Inactive,"5'10""",185,1988-07-10T00:00:00,Central Michigan,6,WR,False,OFF,Antonio Brown,35.0,12th Season,"July 10, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11056.png,,CAR,0,A.Brown,343.7,Scrambled,Scrambled,,,,PIT,2010.0,3.0,133.0,False,5,10,10,3.0,Scrambled,,300945.0,16e33176-b73e-49b7-b0aa-c405b47a706e,5698.0,6454.0,406214.0,35061.0,9954.0,11612.0,406214.0,24171.0,Scrambled,Scrambled,,Scrambled,Antonio Brown,Antonio Brown,Antonio Brown,,Scrambled,Scrambled,False,,,,,0,406214.0,Antonio Brown,8257066.0,http://cdn.usatsimg.com/api/download/?imageID=16650638,http://cdn.usatsimg.com/api/download/?imageID=16663607,2021-08-29T19:01:49,2021-09-01T08:40:20
11063,,,Emmanuel,Sanders,WR,Inactive,"5'11""",180,1987-03-17T00:00:00,Southern Methodist,6,WR,False,OFF,Emmanuel Sanders,36.0,13th Season,"March 17, 1987",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11063.png,,KC,0,E.Sanders,522.4,Scrambled,Scrambled,,,,PIT,2010.0,1.0,56.0,False,5,11,2,5.0,Scrambled,,301293.0,fd4e8681-f2f4-47c7-b954-a72be9b1ca00,5885.0,6523.0,324216.0,21993.0,10167.0,11505.0,324216.0,24057.0,Scrambled,Scrambled,,Scrambled,Emmanuel Sanders,Emmanuel Sanders,Emmanuel Sanders,,Scrambled,Scrambled,False,,,,,0,324216.0,Emmanuel Sanders,8274923.0,http://cdn.usatsimg.com/api/download/?imageID=16806703,http://cdn.usatsimg.com/api/download/?imageID=16848223,2021-09-22T21:04:44,2021-09-28T19:11:14
11105,DEN,22.0,Kareem,Jackson,S,Suspended,"5'10""",183,1988-04-10T00:00:00,Alabama,7,DB,True,DEF,Kareem Jackson,35.0,14th Season,"April 10, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11105.png,9.0,DET,15,K.Jackson,,Scrambled,Scrambled,0.0,85.0,DEN,HOU,2010.0,0.0,14.0,False,5,10,14,,Scrambled,,302965.0,f7b49d9d-2ce4-459f-8065-fa3b52d28069,5732.0,6622.0,400131.0,34337.0,9043.0,,,23995.0,Scrambled,Scrambled,2023-11-20T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,10.0,10,,,8253266.0,http://cdn.usatsimg.com/api/download/?imageID=21355373,http://cdn.usatsimg.com/api/download/?imageID=21363034,2023-09-06T12:17:40,2023-09-07T14:37:25
11120,HOU,46.0,Jon,Weeks,LS,Active,"5'10""",242,1986-02-17T00:00:00,Baylor,7,LS,True,ST,Jon Weeks,37.0,14th Season,"February 17, 1986",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11120.png,7.0,TEN,15,J.Weeks,,Scrambled,Scrambled,0.0,,HOU,HOU,2010.0,,,True,5,10,7,0.0,Scrambled,,300228.0,b23e22bb-d478-4312-a085-e7642017ccfb,,7107.0,273749.0,18864.0,14439.0,,273749.0,24662.0,Scrambled,Scrambled,,Scrambled,,Jon Weeks,,,Scrambled,Scrambled,False,,,,13.0,13,,,8254942.0,http://cdn.usatsimg.com/api/download/?imageID=21368326,http://cdn.usatsimg.com/api/download/?imageID=21370586,2023-09-08T08:34:36,2023-09-08T15:14:25
11132,HOU,55.0,Jerry,Hughes,DE,Active,"6'2""",254,1988-08-13T00:00:00,TCU,7,DL,True,DEF,Jerry Hughes,35.0,14th Season,"August 13, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11132.png,7.0,TEN,15,J.Hughes,,Scrambled,Scrambled,1.0,80.0,HOU,IND,2010.0,0.0,21.0,False,6,2,7,,Scrambled,,301689.0,f40e0707-1bf5-44d4-b447-7c03255aa423,5838.0,6576.0,322863.0,31360.0,4009.0,,,24006.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,13.0,13,,,8299616.0,http://cdn.usatsimg.com/api/download/?imageID=21368264,http://cdn.usatsimg.com/api/download/?imageID=21368263,2023-09-08T07:51:44,2023-09-08T07:51:35
11151,DET,92.0,Tyson,Alualu,DT,Practice Squad,"6'3""",304,1987-05-12T00:00:00,California,7,DL,True,DEF,Tyson Alualu,36.0,14th Season,"May 12, 1987",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11151.png,9.0,DEN,15,T.Alualu,,Scrambled,Scrambled,,,DET,JAX,2010.0,0.0,5.0,False,6,3,20,,Scrambled,,301500.0,1aa8d83f-c084-4893-b9b0-b1296ec822f1,,6590.0,,20595.0,9133.0,,,23985.0,Scrambled,Scrambled,,Scrambled,,Tyson Alualu,Tyson Alualu,,Scrambled,Scrambled,False,,,,11.0,11,,,8253904.0,http://cdn.usatsimg.com/api/download/?imageID=16655563,http://cdn.usatsimg.com/api/download/?imageID=16655565,2021-08-30T19:17:44,2021-08-30T19:17:50
11302,BUF,93.0,Linval,Joseph,DT,Active,"6'4""",329,1988-10-10T00:00:00,East Carolina,7,DL,True,DEF,Linval Joseph,35.0,14th Season,"October 10, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11302.png,13.0,DAL,15,L.Joseph,,Scrambled,Scrambled,1.0,79.0,BUF,NYG,2010.0,1.0,31.0,False,6,4,1,,Scrambled,,302178.0,6c48b2a7-924e-43ec-bcd9-f1cda06b2332,5867.0,6681.0,402468.0,35259.0,9973.0,,402468.0,24021.0,Scrambled,Scrambled,,Scrambled,,Linval Joseph,Linval Joseph,,Scrambled,Scrambled,False,,,,4.0,4,,,8322331.0,http://cdn.usatsimg.com/api/download/?imageID=22053512,http://cdn.usatsimg.com/api/download/?imageID=22057943,2023-12-07T10:23:17,2023-12-07T21:10:04
11315,PHI,55.0,Brandon,Graham,DE,Active,"6'2""",265,1988-04-03T00:00:00,Michigan,7,DL,True,DEF,Brandon Graham,35.0,14th Season,"April 3, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11315.png,10.0,SEA,15,B.Graham,,Scrambled,Scrambled,0.0,78.0,PHI,PHI,2010.0,0.0,6.0,False,6,2,20,,Scrambled,1705.0,301907.0,b3e41b52-a8aa-4be8-8513-8ede6f3f83d3,5756.0,6571.0,336730.0,28324.0,9010.0,,336730.0,23988.0,Scrambled,Scrambled,,Scrambled,,Brandon Graham,Brandon Graham,,Scrambled,Scrambled,False,,,,26.0,26,,,8250402.0,http://cdn.usatsimg.com/api/download/?imageID=22053331,http://cdn.usatsimg.com/api/download/?imageID=22058046,2023-12-07T09:45:12,2023-12-07T21:21:24
11382,,,Ndamukong,Suh,NT,Inactive,"6'4""",307,1987-01-06T00:00:00,Nebraska,7,DL,False,DEF,Ndamukong Suh,36.0,14th Season,"January 6, 1987",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11382.png,,KC,0,N.Suh,,Scrambled,Scrambled,,,,DET,2010.0,0.0,1.0,False,6,4,2,,Scrambled,,302286.0,f0f60621-a075-41f6-a07d-74fd9e1348f2,5593.0,6537.0,301132.0,23346.0,891.0,,,23977.0,Scrambled,Scrambled,,Scrambled,,,Matt Sharpstene,,Scrambled,Scrambled,False,,,,,0,,,8309330.0,http://cdn.usatsimg.com/api/download/?imageID=16651271,http://cdn.usatsimg.com/api/download/?imageID=16663588,2021-08-29T21:07:22,2021-09-01T08:37:52
11414,,,Everson,Griffen,DE,Inactive,"6'3""",273,1987-12-22T00:00:00,USC,6,DL,False,DEF,Everson Griffen,35.0,13th Season,"December 22, 1987",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11414.png,,CHI,0,E.Griffen,,Scrambled,Scrambled,,,,MIN,2010.0,2.0,68.0,False,6,3,12,,Scrambled,,301547.0,54475db4-f0e8-4513-bcc8-7e76362c19f7,5615.0,6572.0,399305.0,33308.0,8079.0,,,24075.0,Scrambled,Scrambled,,Scrambled,,Everson Griffen,Everson Griffen,,Scrambled,Scrambled,False,,,,,0,,,8275438.0,http://cdn.usatsimg.com/api/download/?imageID=16618063,http://cdn.usatsimg.com/api/download/?imageID=16650641,2021-08-24T13:24:13,2021-08-29T19:04:06
11437,,,Corey,Peters,DT,Inactive,"6'3""",335,1988-06-08T00:00:00,Kentucky,7,DL,False,DEF,Corey Peters,35.0,14th Season,"June 8, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11437.png,,KC,0,C.Peters,,Scrambled,Scrambled,,,,ATL,2010.0,1.0,57.0,False,6,3,2,,Scrambled,,302217.0,a50e3085-370b-4fd2-b79a-28d3b9c5c1c7,5886.0,6682.0,333992.0,29750.0,10077.0,,,24058.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8304794.0,http://cdn.usatsimg.com/api/download/?imageID=16556151,http://cdn.usatsimg.com/api/download/?imageID=16577967,2021-08-12T21:51:27,2021-08-17T20:22:36
11488,NO,80.0,Jimmy,Graham,TE,Active,"6'7""",265,1986-11-24T00:00:00,Miami (FL),6,TE,True,OFF,Jimmy Graham,37.0,13th Season,"November 24, 1986",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11488.png,11.0,NYG,15,J.Graham,510.8,Scrambled,Scrambled,2.0,4.0,NO,NO,2010.0,1.0,65.0,False,6,7,15,2.0,Scrambled,1705.0,301479.0,fd85786d-3900-4dc0-9b30-334ee30413ed,5842.0,6532.0,295918.0,41398.0,9337.0,11512.0,295918.0,24070.0,Scrambled,Scrambled,,Scrambled,Jimmy Graham,Jimmy Graham,Jimmy Graham,1.0,Scrambled,Scrambled,False,3137.0,1705.0,5.0,22.0,22,295918.0,Jimmy Graham,8313837.0,http://cdn.usatsimg.com/api/download/?imageID=21320949,http://cdn.usatsimg.com/api/download/?imageID=21332539,2023-09-01T13:03:49,2023-09-02T17:10:17
11514,,,Gerald,McCoy,DT,Inactive,"6'4""",295,1988-02-25T00:00:00,Oklahoma,6,DL,False,DEF,Gerald McCoy,35.0,12th Season,"February 25, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11514.png,,CIN,0,G.McCoy,,Scrambled,Scrambled,,,,TB,2010.0,0.0,1.0,False,6,4,17,,Scrambled,,302255.0,d2d8345f-8eaf-4f61-8df8-df6e808b6aec,5599.0,6583.0,333295.0,28042.0,804.0,,333295.0,23978.0,Scrambled,Scrambled,,Scrambled,,Gerald McCoy,Gerald McCoy,,Scrambled,Scrambled,False,,,,,0,,,8275228.0,http://cdn.usatsimg.com/api/download/?imageID=16696870,http://cdn.usatsimg.com/api/download/?imageID=16696871,2021-09-06T11:20:29,2021-09-06T11:20:33
11545,NYJ,,Rodger,Saffold,G,Practice Squad,"6'5""",325,1988-06-06T00:00:00,Indiana,7,OL,True,OFF,Rodger Saffold,35.0,14th Season,"June 6, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11545.png,7.0,MIA,15,R.Saffold,,Scrambled,Scrambled,,,NYJ,LAR,2010.0,1.0,23.0,False,6,5,5,,Scrambled,,302651.0,d53cd589-73d6-4aad-ae69-e979670a0d14,5856.0,6554.0,333529.0,31681.0,9643.0,,,24008.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,24.0,24,,,8299519.0,http://cdn.usatsimg.com/api/download/?imageID=16716232,http://cdn.usatsimg.com/api/download/?imageID=15373803,2021-09-09T23:18:05,2020-12-29T16:12:45
11565,,,Andre,Roberts,WR,Inactive,"5'11""",195,1988-01-09T00:00:00,The Citadel,7,WR,False,OFF,Andre Roberts,35.0,14th Season,"January 9, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11565.png,,NO,0,A.Roberts,520.4,Scrambled,Scrambled,,,,ARI,2010.0,1.0,60.0,False,5,11,3,1.0,Scrambled,,301146.0,9691f874-be36-4529-a7eb-dde22ee4a848,5888.0,6506.0,329031.0,45747.0,11208.0,11504.0,329031.0,24063.0,Scrambled,Scrambled,,Scrambled,Andre Roberts,Andre Roberts,Andre Roberts,,Scrambled,Scrambled,False,,,,,0,329031.0,Andre Roberts,8298734.0,http://cdn.usatsimg.com/api/download/?imageID=18989398,http://cdn.usatsimg.com/api/download/?imageID=18999262,2022-09-04T22:30:04,2022-09-07T12:40:21
11611,,,Golden,Tate,WR,Inactive,"5'10""",197,1988-08-02T00:00:00,Notre Dame,6,WR,False,OFF,Golden Tate,35.0,12th Season,"August 2, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11611.png,,HOU,0,G.Tate,,Scrambled,Scrambled,,,,SEA,2010.0,1.0,41.0,False,5,10,13,12.0,Scrambled,,301226.0,c88d9352-b835-45ed-a909-1cfec09a58bc,5583.0,6389.0,400490.0,35033.0,1977.0,11485.0,400490.0,24035.0,Scrambled,Scrambled,,Scrambled,Golden Tate,Golden Tate,Golden Tate,,Scrambled,Scrambled,False,,,,,0,400490.0,Golden Tate,8251265.0,http://cdn.usatsimg.com/api/download/?imageID=10466888,http://cdn.usatsimg.com/api/download/?imageID=10835956,2017-12-08T19:12:36,2018-05-14T09:25:44
11694,TEN,6.0,Nick,Folk,K,Active,"6'1""",225,1984-11-05T00:00:00,Arizona,11,K,True,ST,Nick Folk,39.0,16th Season,"November 5, 1984",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11694.png,7.0,MIA,14,N.Folk,261.9,Scrambled,Scrambled,0.0,136.0,TEN,DAL,2007.0,3.0,121.0,False,6,1,5,3.0,Scrambled,3137.0,300729.0,b37c621e-1125-4c35-bea0-fcabb1527060,4273.0,5365.0,213781.0,6554.0,9362.0,6642.0,213781.0,8432.0,Scrambled,Scrambled,,Scrambled,Nick Folk,Nick Folk,Nick Folk,0.0,Scrambled,Scrambled,False,6138.0,3137.0,,34.0,34,,,8314435.0,http://cdn.usatsimg.com/api/download/?imageID=21307357,http://cdn.usatsimg.com/api/download/?imageID=21322491,2023-08-30T16:32:48,2023-09-01T16:13:41
